Latitude,Longitude,alt_20_ku,range_ice_sheet_20_ku,iono_cor_alt_20_ku,mean_sea_surf_sol1_20_ku,mod_dry_tropo_cor_zero_altitude_01,rad_wet_tropo_cor_01_ku,solid_earth_tide_01,pole_tide_01,Time,Value 
49.671017,92.011516,809862.938,--,--,--,-2.3275,--,0.17120000000000002,0.005,643609988.0,0
49.613164,91.98620299999999,809849.4874,--,--,--,-2.3279,--,0.17120000000000002,0.005,643609989.0,0
49.555305999999995,91.960939,809836.6777,--,--,--,-2.3285,--,0.17120000000000002,0.005,643609990.0,0
49.497443999999994,91.93572499999999,809823.8687,--,--,--,-2.3286000000000002,--,0.17120000000000002,0.005,643609991.0,0
49.439578,91.910561,809811.0599,--,--,--,-2.3286000000000002,--,0.17120000000000002,0.005,643609992.0,0
49.381707,91.885446,809797.6111,--,--,--,-2.3283,--,0.17120000000000002,0.005,643609993.0,0
49.323831,91.86037999999999,809784.8026,--,--,--,-2.3276,--,0.17120000000000002,0.005,643609994.0,0
49.265952,91.835363,809771.9936,--,--,--,-2.3267,--,0.17120000000000002,0.005,643609995.0,0
49.208068,91.810394,809758.5455,--,--,--,-2.3263000000000003,--,0.17120000000000002,0.005,643609996.0,0
49.150178999999994,91.785474,809745.7383,--,--,--,-2.3259000000000003,--,0.17120000000000002,0.005,643609997.0,0
49.092285999999994,91.76060199999999,809732.932,--,--,--,-2.326,--,0.17120000000000002,0.005,643609998.0,0
49.034389,91.735778,809720.127,--,--,--,-2.3265000000000002,--,0.17120000000000002,0.005,643609999.0,0
48.976487999999996,91.711002,809706.6821,--,--,--,-2.3272,--,0.17120000000000002,0.005,643610000.0,0
48.918582,91.686274,809693.8784,--,--,--,-2.329,--,0.17120000000000002,0.005,643610001.0,0
48.860672,91.661593,809681.0751,--,--,--,-2.331,--,0.17120000000000002,0.005,643610002.0,0
48.802758,91.63695899999999,809668.2726,--,--,--,-2.3296,-0.4777,0.17120000000000002,0.005,643610003.0,0
48.744839999999996,91.612372,809654.8313,--,--,--,-2.3277,-0.3743,0.17120000000000002,0.005,643610004.0,0
48.686917,91.58783199999999,809642.0366,--,--,--,-2.3257000000000003,-0.4171,0.17120000000000002,0.005,643610005.0,0
48.628989999999995,91.563339,809629.2462,808479.2688,--,--,-2.3240000000000003,-0.4777,0.17120000000000002,0.005,643610006.0,0
48.571059,91.53889099999999,809615.8168,--,1.7535,--,-2.3225000000000002,-0.4778,0.1711,0.005,643610007.0,0
48.513124,91.51449099999999,809603.0287,--,--,--,-2.3224,--,0.1711,0.005,643610008.0,0
48.455183999999996,91.49013599999999,809590.2425,--,--,--,-2.3224,--,0.1711,0.005,643610009.0,0
48.397241,91.46582699999999,809577.4574,--,--,--,-2.3226,--,0.1711,0.005,643610010.0,0
48.339293,91.441563,809564.0351,--,--,--,-2.3232,--,0.1711,0.005,643610011.0,0
48.281341,91.417345,809551.2534,--,--,--,-2.3239,--,0.1711,0.005,643610012.0,0
48.223385,91.39317199999999,809538.4725,--,--,--,-2.3252,--,0.1711,0.005,643610013.0,0
48.165425,91.369044,809525.055,--,--,--,-2.3265000000000002,--,0.1711,0.005,643610014.0,0
48.107461,91.344962,809512.2788,--,--,--,-2.3274,--,0.1711,0.005,643610015.0,0
48.049493,91.320923,809499.5044,--,--,--,-2.3281,--,0.171,0.005,643610016.0,0
47.99152,91.29692899999999,809486.7322,--,--,--,-2.3287,-0.4736,0.171,0.005,643610017.0,0
47.933544,91.27297999999999,809473.3301,--,--,--,-2.329,-0.47000000000000003,0.171,0.005,643610018.0,0
47.875564,91.24907499999999,809460.5699,--,--,--,-2.3291,-0.4146,0.171,0.005,643610019.0,0
47.817578999999995,91.225213,809447.8124,--,--,--,-2.3295,-0.4033,0.171,0.005,643610020.0,0
47.759591,91.20139499999999,809434.4213,--,-0.30920000000000003,--,-2.3299000000000003,-0.4157,0.171,0.005,643610021.0,0
47.701598999999995,91.177621,809421.6722,--,0.9066000000000001,--,-2.3299000000000003,-0.4282,0.1709,0.005,643610022.0,0
47.643603,91.15388999999999,809408.9257,--,--,--,-2.3299000000000003,-0.39990000000000003,0.1709,0.005,643610023.0,0
47.585601999999994,91.130202,809395.5458,--,-1.9355,--,-2.33,-0.40030000000000004,0.1709,0.005,643610024.0,0
47.527598,91.10655799999999,809382.8061,--,--,--,-2.3308,-0.46180000000000004,0.1709,0.005,643610025.0,0
47.46959,91.082956,809370.0689,--,--,--,-2.3317,-0.46030000000000004,0.1709,0.005,643610026.0,0
47.411578,91.05939699999999,809356.6981,--,--,--,-2.3317,-0.45930000000000004,0.1708,0.005,643610027.0,0
47.353562,91.03587999999999,809343.9672,--,--,--,-2.3308,-0.45790000000000003,0.1708,0.005,643610028.0,0
47.295542999999995,91.012406,809331.2384,--,--,--,-2.3298,-0.4555,0.1708,0.005,643610029.0,0
47.237519,90.988973,809318.5125,--,--,--,-2.329,-0.4559,0.1708,0.005,643610030.0,0
47.179491,90.965583,809305.1532000001,--,--,--,-2.3285,-0.38670000000000004,0.1708,0.005,643610031.0,0
47.12146,90.942234,809292.433,--,--,--,-2.3285,-0.38480000000000003,0.17070000000000002,0.005,643610032.0,0
47.063424999999995,90.918927,809279.7164,--,--,--,-2.3287,-0.38780000000000003,0.17070000000000002,0.005,643610033.0,0
47.005385999999994,90.89566099999999,809266.3676,--,--,--,-2.3288,-0.3784,0.17070000000000002,0.005,643610034.0,0
46.947343,90.87243699999999,809253.6583,--,--,--,-2.3289,-0.4596,0.17070000000000002,0.005,643610035.0,0
46.889297,90.849254,809240.9524000001,--,--,--,-2.3288,-0.4606,0.1706,0.005,643610036.0,0
46.831246,90.826111,809227.615,--,--,--,-2.3288,-0.4631,0.1706,0.005,643610037.0,0
46.773191999999995,90.80301,809214.9157,--,--,--,-2.3288,-0.46690000000000004,0.1706,0.005,643610038.0,0
46.715134,90.779949,809202.2192,--,--,--,-2.3288,-0.46630000000000005,0.1705,0.005,643610039.0,0
46.657073,90.756928,809188.8922,--,--,--,-2.3284000000000002,-0.4622,0.1705,0.005,643610040.0,0
46.599007,90.733948,809176.2042,--,--,--,-2.3279,-0.4682,0.1705,0.005,643610041.0,0
46.540938,90.711007,809163.5195,--,--,--,-2.3277,-0.4753,0.1705,0.005,643610042.0,0
46.482866,90.688107,809150.2049,--,--,--,-2.3273,-0.4791,0.1704,0.005,643610043.0,0
46.424789,90.665246,809137.5284,--,--,--,-2.3265000000000002,-0.4796,0.1704,0.005,643610044.0,0
46.366709,90.642425,809124.8565,--,--,--,-2.3254,-0.4786,0.1704,0.005,643610045.0,0
46.308626,90.619643,809111.5548,--,--,--,-2.3244000000000002,-0.48100000000000004,0.1703,0.005,643610046.0,0
46.250538,90.596901,809098.8835,--,--,--,-2.3239,-0.4183,0.1703,0.005,643610047.0,0
46.192447,90.574198,809086.2088,--,-0.11760000000000001,--,-2.3235,-0.4811,0.1703,0.005,643610048.0,0
46.134352,90.55153299999999,809072.9042,--,--,--,-2.3234,-0.4202,0.17020000000000002,0.005,643610049.0,0
46.076254,90.528908,809060.2371,--,--,--,-2.3232,-0.42100000000000004,0.17020000000000002,0.005,643610050.0,0
46.018152,90.506321,809047.574,--,--,--,-2.3231,-0.4685,0.17020000000000002,0.005,643610051.0,0
45.960046999999996,90.483772,809034.9154,--,--,--,-2.3233,-0.46240000000000003,0.1701,0.005,643610052.0,0
45.901938,90.46126199999999,809021.6287,--,--,--,-2.3237,-0.42400000000000004,0.1701,0.005,643610053.0,0
45.843824999999995,90.43879,809008.9797,--,--,--,-2.3244000000000002,-0.4791,0.1701,0.005,643610054.0,0
45.785709,90.416356,808996.3346,--,--,--,-2.3251,-0.4808,0.17,0.005,643610055.0,0
45.727588999999995,90.39395999999999,808983.0623,--,--,--,-2.3253,-0.4802,0.17,0.005,643610056.0,0
45.669466,90.371602,808970.4267,--,--,--,-2.3251,-0.4768,0.1699,0.005,643610057.0,0
45.61134,90.34928099999999,808957.7962,--,--,--,-2.3249,-0.4733,0.1699,0.005,643610058.0,0
45.553208999999995,90.32699699999999,808944.5395,--,--,--,-2.3248,-0.47600000000000003,0.1699,0.005,643610059.0,0
45.495076,90.304751,808931.9196,--,--,--,-2.3247,-0.4778,0.1698,0.005,643610060.0,0
45.436938,90.28254199999999,808919.3055,--,--,--,-2.3247,-0.47990000000000005,0.1698,0.005,643610061.0,0
45.378797999999996,90.260369,808906.6961000001,--,--,--,-2.3247,-0.4772,0.16970000000000002,0.005,643610062.0,0
45.320654,90.23823399999999,808893.4624,--,--,--,-2.3247,-0.47440000000000004,0.16970000000000002,0.005,643610063.0,0
45.262505999999995,90.216135,808880.8648,--,--,--,-2.3243,-0.4763,0.16970000000000002,0.005,643610064.0,0
45.204355,90.19407299999999,808868.2722,--,--,--,-2.3240000000000003,-0.4787,0.1696,0.005,643610065.0,0
45.146201,90.17204699999999,808855.0557,--,--,--,-2.3239,-0.48160000000000003,0.1696,0.005,643610066.0,0
45.088043,90.15005699999999,808842.4741,--,--,--,-2.3237,-0.4863,0.1695,0.005,643610067.0,0
45.029882,90.128104,808829.8979,--,--,--,-2.3233,-0.48610000000000003,0.1695,0.005,643610068.0,0
44.971717,90.106186,808816.6992,--,--,--,-2.3224,-0.48140000000000005,0.1694,0.005,643610069.0,0
44.913548999999996,90.08430399999999,808804.1346,--,--,--,-2.3216,-0.47500000000000003,0.1694,0.005,643610070.0,0
44.855377999999995,90.06245799999999,808791.5761,--,--,--,-2.3216,-0.47750000000000004,0.1693,0.005,643610071.0,0
44.797202999999996,90.04064699999999,808778.3964,--,--,--,-2.3216,-0.48300000000000004,0.1693,0.005,643610072.0,0
44.739025,90.01887099999999,808765.8508,--,--,--,-2.3216,-0.4858,0.16920000000000002,0.005,643610073.0,0
44.680842999999996,89.997131,808753.311,--,--,--,-2.3215,-0.48310000000000003,0.16920000000000002,0.005,643610074.0,0
44.622659,89.975426,808740.7779,--,--,--,-2.3214,-0.4786,0.1691,0.005,643610075.0,0
44.564471,89.953756,808727.6246,--,--,--,-2.3215,-0.4806,0.1691,0.005,643610076.0,0
44.506279,89.93212,808715.1043,--,--,--,-2.3218,-0.48460000000000003,0.169,0.005,643610077.0,0
44.448085,89.910519,808702.5899,--,--,--,-2.3219000000000003,-0.4811,0.169,0.005,643610078.0,0
44.389886999999995,89.888953,808689.4562,--,--,--,-2.3219000000000003,-0.4766,0.1689,0.005,643610079.0,0
44.331686,89.867421,808676.9547,--,--,--,-2.3218,-0.4758,0.1689,0.005,643610080.0,0
44.273481,89.845923,808664.4597,--,--,--,-2.322,-0.47340000000000004,0.1688,0.005,643610081.0,0
44.215272999999996,89.82446,808651.3472,--,--,--,-2.3222,-0.464,0.1688,0.005,643610082.0,0
44.157061999999996,89.80302999999999,808638.8666000001,--,--,--,-2.3224,-0.4605,0.16870000000000002,0.005,643610083.0,0
44.098848,89.781634,808626.3927,--,--,--,-2.3227,-0.468,0.16870000000000002,0.005,643610084.0,0
44.040631,89.760272,808613.3025,--,--,--,-2.3232,-0.4707,0.1686,0.005,643610085.0,0
43.98241,89.73894399999999,808600.8428,--,--,--,-2.3237,-0.4707,0.1686,0.005,643610086.0,0
43.924186999999996,89.717649,808588.3904,--,--,--,-2.3243,-0.4682,0.1685,0.005,643610087.0,0
43.86596,89.696387,808575.3228,--,--,--,-2.3241,-0.4072,0.16840000000000002,0.005,643610088.0,0
43.807728999999995,89.675159,808562.8847,--,--,--,-2.3238000000000003,-0.4651,0.16840000000000002,0.005,643610089.0,0
43.749496,89.65396299999999,808550.454,--,--,--,-2.3249,-0.4656,0.1683,0.005,643610090.0,0
43.69126,89.632801,808537.409,--,--,--,-2.3268,-0.463,0.1683,0.005,643610091.0,0
43.633019999999995,89.611671,808524.9933,--,--,--,-2.3286000000000002,-0.46180000000000004,0.16820000000000002,0.005,643610092.0,0
43.574777,89.59057399999999,808512.5847,--,--,--,-2.3304,-0.46390000000000003,0.16820000000000002,0.005,643610093.0,0
43.516531,89.569509,808500.1832,--,--,--,-2.3321,-0.4641,0.1681,0.005,643610094.0,0
43.458282,89.54847699999999,808487.1699,--,--,--,-2.3318000000000003,-0.4706,0.168,0.005,643610095.0,0
43.40003,89.52747699999999,808474.7844,--,--,--,-2.3306,-0.4747,0.168,0.005,643610096.0,0
43.341775,89.506509,808462.4071,--,--,--,-2.3275,-0.4748,0.16790000000000002,0.005,643610097.0,0
43.283516999999996,89.485574,808449.4194,--,--,--,-2.3226,-0.47390000000000004,0.1678,0.005,643610098.0,0
43.225255,89.46467,808437.0584,--,--,--,-2.3179000000000003,-0.40700000000000003,0.1678,0.005,643610099.0,0
43.166990999999996,89.443798,808424.7049,--,--,--,-2.3149,-0.4208,0.16770000000000002,0.005,643610100.0,0
43.108723,89.422957,808411.7432,--,--,--,-2.3121,--,0.16770000000000002,0.005,643610101.0,0
43.050453,89.402149,808399.4063,--,--,--,-2.3104,--,0.1676,0.005,643610102.0,0
42.992179,89.381371,808387.0775,--,--,--,-2.3095000000000003,--,0.1675,0.005,643610103.0,0
42.933903,89.360625,808374.1403,--,--,--,-2.3087,--,0.1675,0.005,643610104.0,0
42.875623,89.33990999999999,808361.8283,--,--,--,-2.3082000000000003,--,0.16740000000000002,0.005,643610105.0,0
42.81734,89.319226,808349.5242,--,--,--,-2.3077,--,0.1673,0.005,643610106.0,0
42.759055,89.29857299999999,808336.6121,--,--,--,-2.3077,--,0.1673,0.0049,643610107.0,0
42.700766,89.277951,808324.3158,--,--,--,-2.3081,--,0.16720000000000002,0.0049,643610108.0,0
42.642475,89.25735999999999,808312.0282000001,--,--,--,-2.3087,--,0.1671,0.0049,643610109.0,0
42.584179999999996,89.23679899999999,808299.1353,--,--,--,-2.3098,--,0.167,0.0049,643610110.0,0
42.525883,89.216268,808286.8651,--,--,--,-2.3111,--,0.167,0.0049,643610111.0,0
42.467582,89.195768,808274.6033,--,--,--,-2.3131,--,0.16690000000000002,0.0049,643610112.0,0
42.409279,89.175298,808262.3509,--,--,--,-2.3152,-0.48510000000000003,0.1668,0.0049,643610113.0,0
42.350972,89.15485799999999,808249.4948,--,--,--,-2.3169,-0.4867,0.1668,0.0049,643610114.0,0
42.292663,89.13444899999999,808237.2599,--,--,--,-2.3181000000000003,-0.4904,0.16670000000000001,0.0049,643610115.0,0
42.234351,89.114069,808225.0342999999,--,--,--,-2.3191,-0.49400000000000005,0.1666,0.0049,643610116.0,0
42.176035999999996,89.093719,808212.2073,--,--,--,-2.3182,-0.4964,0.1665,0.0049,643610117.0,0
42.117717999999996,89.073398,808200.0007,--,--,--,-2.3167,-0.4958,0.1665,0.0049,643610118.0,0
42.059397,89.053107,808187.8033,--,--,--,-2.3157,-0.49400000000000005,0.16640000000000002,0.0049,643610119.0,0
42.001073,89.032845,808175.006,--,--,--,-2.3144,--,0.1663,0.0049,643610120.0,0
41.942746,89.012613,808162.8281,--,--,--,-2.3136,--,0.16620000000000001,0.0049,643610121.0,0
41.884417,88.99240999999999,808150.6601,--,--,--,-2.3138,--,0.16620000000000001,0.0049,643610122.0,0
41.826084,88.972236,808137.8943,--,--,--,-2.3141000000000003,--,0.1661,0.0049,643610123.0,0
41.767748999999995,88.952091,808125.7458,--,--,--,-2.315,--,0.166,0.0049,643610124.0,0
41.709410999999996,88.931975,808113.6069,--,--,--,-2.3159,--,0.16590000000000002,0.0049,643610125.0,0
41.65107,88.91188799999999,808100.872,--,--,--,-2.3166,-0.4893,0.1658,0.0049,643610126.0,0
41.592726,88.891829,808088.7538000001,--,--,--,-2.3168,-0.4904,0.1658,0.0049,643610127.0,0
41.53438,88.871799,808076.6447000001,--,--,--,-2.3169,-0.48560000000000003,0.16570000000000001,0.0049,643610128.0,0
41.47603,88.85179699999999,808064.5452,--,--,--,-2.3165,-0.4832,0.1656,0.0049,643610129.0,0
41.417677999999995,88.831823,808051.8518000001,--,--,--,-2.3160000000000003,-0.4849,0.1655,0.0049,643610130.0,0
41.359322999999996,88.811878,808039.773,--,--,--,-2.3156000000000003,-0.4853,0.16540000000000002,0.0049,643610131.0,0
41.300965999999995,88.791961,808027.7051,--,--,--,-2.3155,-0.4839,0.1653,0.0049,643610132.0,0
41.242605,88.772072,808015.0443,--,--,--,-2.3155,-0.48100000000000004,0.1653,0.0049,643610133.0,0
41.184242,88.75220999999999,808002.997,--,--,--,-2.3155,-0.4817,0.1652,0.0049,643610134.0,0
41.125876,88.732377,807990.9601,--,--,--,-2.3156000000000003,-0.48360000000000003,0.1651,0.0049,643610135.0,0
41.067507,88.712571,807978.3332,--,--,--,-2.3157,-0.4873,0.165,0.0049,643610136.0,0
41.009136,88.692793,807966.3188,--,--,--,-2.3157,-0.48960000000000004,0.16490000000000002,0.0049,643610137.0,0
40.950761,88.673042,807954.3146,--,--,--,-2.3155,-0.4913,0.1648,0.0049,643610138.0,0
40.892385,88.653319,807941.7222,--,--,--,-2.3152,-0.4929,0.1648,0.0049,643610139.0,0
40.834005,88.633622,807929.7399,--,--,--,-2.315,-0.49350000000000005,0.1647,0.0049,643610140.0,0
40.775622999999996,88.613953,807917.7686000001,--,--,--,-2.3147,-0.48950000000000005,0.1646,0.0049,643610141.0,0
40.717237999999995,88.59431099999999,807905.2112,--,--,--,-2.3144,--,0.1645,0.0049,643610142.0,0
40.65885,88.574696,807893.2618,--,--,--,-2.3144,--,0.16440000000000002,0.0049,643610143.0,0
40.600459,88.55510799999999,807881.3237000001,--,--,--,-2.3145000000000002,--,0.1643,0.0049,643610144.0,0
40.542066,88.535547,807868.8007,--,--,--,-2.3146,--,0.1642,0.0049,643610145.0,0
40.483671,88.51601199999999,807856.8854,--,--,--,-2.3145000000000002,--,0.1641,0.0049,643610146.0,0
40.425272,88.496504,807844.9813,--,--,--,-2.3145000000000002,--,0.164,0.0049,643610147.0,0
40.366870999999996,88.47702199999999,807832.4946,--,--,--,-2.3142,--,0.16390000000000002,0.0049,643610148.0,0
40.308468,88.457567,807820.6134,--,--,--,-2.3139000000000003,--,0.16390000000000002,0.0049,643610149.0,0
40.250060999999995,88.438138,807808.7436,--,--,--,-2.3136,--,0.1638,0.0049,643610150.0,0
40.191652,88.418735,807796.2928,--,--,--,-2.3134,--,0.1637,0.0049,643610151.0,0
40.133241,88.39935799999999,807784.4471,--,--,--,-2.3132,--,0.1636,0.0049,643610152.0,0
40.074827,88.38000699999999,807772.6133,--,--,--,-2.3131,--,0.1635,0.0049,643610153.0,0
40.01641,88.360682,807760.2005,--,--,--,-2.3129,--,0.16340000000000002,0.0049,643610154.0,0
39.957991,88.341383,807748.3908,--,--,--,-2.3129,--,0.1633,0.0049,643610155.0,0
39.899569,88.322109,807736.5934,--,--,--,-2.3129,--,0.1632,0.0048000000000000004,643610156.0,0
39.841144,88.302861,807724.8076,--,--,--,-2.3128,--,0.1631,0.0048000000000000004,643610157.0,0
39.782717,88.283639,807712.4459,--,--,--,-2.3127,--,0.163,0.0048000000000000004,643610158.0,0
39.724288,88.26444099999999,807700.6856,--,--,--,-2.3127,--,0.16290000000000002,0.0048000000000000004,643610159.0,0
39.665855,88.24526999999999,807688.9369,--,--,--,-2.3124000000000002,--,0.1628,0.0048000000000000004,643610160.0,0
39.607420999999995,88.226123,807676.6133,--,--,--,-2.3120000000000003,-0.39440000000000003,0.1627,0.0048000000000000004,643610161.0,0
39.548983,88.20700099999999,807664.8954,--,0.2378,--,-2.3118000000000003,-0.48710000000000003,0.1626,0.0048000000000000004,643610162.0,0
39.490544,88.187905,807653.1909,806916.1285,--,--,-2.3119,-0.4919,0.1625,0.0048000000000000004,643610163.0,0
39.432100999999996,88.16883299999999,807640.9142,806903.7411,0.225,--,-2.3121,-0.4854,0.16240000000000002,0.0048000000000000004,643610164.0,0
39.373656,88.14978599999999,807629.2353000001,--,-0.5197,--,-2.3117,-0.4033,0.1623,0.0048000000000000004,643610165.0,0
39.315208999999996,88.130764,807616.9848,--,-0.0811,--,-2.3114,-0.3975,0.1622,0.0048000000000000004,643610166.0,0
39.256758999999995,88.111767,807605.3315,--,--,--,-2.3114,-0.4096,0.1621,0.0048000000000000004,643610167.0,0
39.198307,88.092794,807593.6901,806846.9837,0.4772,--,-2.3115,-0.4446,0.162,0.0048000000000000004,643610168.0,0
39.139852,88.07384599999999,807581.4802,--,0.21530000000000002,--,-2.3115,-0.465,0.16190000000000002,0.0048000000000000004,643610169.0,0
39.081395,88.05492199999999,807569.8654,--,--,--,-2.3116000000000003,-0.4224,0.1618,0.0048000000000000004,643610170.0,0
39.022935,88.036022,807558.263,--,--,--,-2.3117,-0.4187,0.1617,0.0048000000000000004,643610171.0,0
38.964473,88.017146,807546.0943,--,--,--,-2.3121,-0.4869,0.16160000000000002,0.0048000000000000004,643610172.0,0
38.906008,87.998295,807534.5186000001,--,--,--,-2.3124000000000002,-0.4912,0.1615,0.0048000000000000004,643610173.0,0
38.847541,87.979467,807522.9558,--,--,--,-2.3128,-0.48910000000000003,0.1613,0.0048000000000000004,643610174.0,0
38.789071,87.960664,807510.8292,--,--,--,-2.3137000000000003,-0.4827,0.1612,0.0048000000000000004,643610175.0,0
38.730599,87.941884,807499.2941,--,--,--,-2.3144,-0.4802,0.16110000000000002,0.0048000000000000004,643610176.0,0
38.672125,87.92312799999999,807487.7722,--,--,--,-2.3167,-0.47900000000000004,0.161,0.0048000000000000004,643610177.0,0
38.613648,87.90439599999999,807475.6883,--,--,--,-2.3185000000000002,-0.4763,0.16090000000000002,0.0048000000000000004,643610178.0,0
38.555169,87.88568699999999,807464.1938,--,--,--,-2.3209,-0.4741,0.1608,0.0048000000000000004,643610179.0,0
38.496687,87.867002,807452.7127,--,--,--,-2.3241,-0.4732,0.1607,0.0048000000000000004,643610180.0,0
38.438203,87.84834,807440.6724,--,--,--,-2.3268,-0.47200000000000003,0.16060000000000002,0.0048000000000000004,643610181.0,0
38.379715999999995,87.829702,807429.2194000001,--,--,--,-2.3291,-0.46740000000000004,0.1605,0.0048000000000000004,643610182.0,0
38.321227,87.811086,807417.7805,--,--,--,-2.3314,-0.4676,0.16040000000000001,0.0048000000000000004,643610183.0,0
38.262736,87.79249399999999,807405.7839,--,--,--,-2.3336,-0.4697,0.1602,0.0048000000000000004,643610184.0,0
38.204243,87.77392499999999,807394.3725,--,--,--,-2.3358000000000003,-0.4707,0.16010000000000002,0.0048000000000000004,643610185.0,0
38.145747,87.75537899999999,807382.9751,--,--,--,-2.338,-0.46640000000000004,0.16,0.0048000000000000004,643610186.0,0
38.087247999999995,87.736856,807371.0231,--,--,--,-2.3398000000000003,-0.46430000000000005,0.15990000000000001,0.0048000000000000004,643610187.0,0
38.028746999999996,87.718356,807359.655,--,--,--,-2.3416,-0.46580000000000005,0.1598,0.0048000000000000004,643610188.0,0
37.970244,87.699878,807347.7331000001,--,--,--,-2.3428,-0.46,0.1597,0.0048000000000000004,643610189.0,0
37.911739,87.681423,807336.3929,--,--,--,-2.3441,-0.4486,0.15960000000000002,0.0048000000000000004,643610190.0,0
37.853231,87.66299,807325.0666,--,--,--,-2.3456,-0.439,0.15940000000000001,0.0047,643610191.0,0
37.794720999999996,87.64457999999999,807313.1894,--,--,--,-2.3471,-0.438,0.1593,0.0047,643610192.0,0
37.736208999999995,87.626193,807301.8928,--,--,--,-2.3481,-0.44470000000000004,0.1592,0.0047,643610193.0,0
37.677693999999995,87.607828,807290.6109,--,--,--,-2.3478000000000003,-0.44970000000000004,0.15910000000000002,0.0047,643610194.0,0
37.619177,87.589485,807278.7802,--,--,--,-2.3475,-0.4479,0.159,0.0047,643610195.0,0
37.560658,87.571164,807267.528,--,--,--,-2.3481,-0.4369,0.1588,0.0047,643610196.0,0
37.502136,87.552865,807256.2902,--,--,--,-2.3488,-0.4328,0.1587,0.0047,643610197.0,0
37.443612,87.534588,807244.5065,--,--,--,-2.3498,-0.4418,0.15860000000000002,0.0047,643610198.0,0
37.385086,87.516333,807233.299,--,--,--,-2.3518000000000003,-0.4475,0.1585,0.0047,643610199.0,0
37.326558,87.4981,807222.1067,--,--,--,-2.3541000000000003,-0.441,0.1584,0.0047,643610200.0,0
37.268027,87.479889,807210.3708,--,--,--,-2.3519,-0.44070000000000004,0.1582,0.0047,643610201.0,0
37.209494,87.461699,807199.2091,--,--,--,-2.3495,-0.44880000000000003,0.15810000000000002,0.0047,643610202.0,0
37.150959,87.443531,807188.0625,--,--,--,-2.3481,-0.44970000000000004,0.158,0.0047,643610203.0,0
37.092421,87.42538499999999,807176.3745,--,--,--,-2.3472,-0.44370000000000004,0.1579,0.0047,643610204.0,0
37.033882,87.40726,807165.2591,--,--,--,-2.3466,-0.4441,0.1577,0.0047,643610205.0,0
36.975339999999996,87.389156,807153.6041,--,--,--,-2.3476,-0.4479,0.15760000000000002,0.0047,643610206.0,0
36.916796,87.371073,807142.5203,--,--,--,-2.3486000000000002,-0.44620000000000004,0.1575,0.0047,643610207.0,0
36.858249,87.35301199999999,807131.4513,--,--,--,-2.3496,-0.4444,0.1574,0.0047,643610208.0,0
36.799701,87.334972,807119.8455,--,--,--,-2.3504,-0.4423,0.1572,0.0047,643610209.0,0
36.74115,87.316953,807108.8081,--,--,--,-2.3514,-0.447,0.15710000000000002,0.0047,643610210.0,0
36.682597,87.29895499999999,807097.786,--,--,--,-2.3526000000000002,-0.44470000000000004,0.157,0.0047,643610211.0,0
36.624041999999996,87.28097799999999,807086.23,--,--,--,-2.3536,-0.43210000000000004,0.1569,0.0047,643610212.0,0
36.565484,87.263021,807075.2403,--,--,--,-2.3551,-0.4061,0.1567,0.0047,643610213.0,0
36.506924999999995,87.245086,807064.2662,--,--,--,-2.3565,-0.3805,0.15660000000000002,0.0047,643610214.0,0
36.448363,87.227171,807052.7598,--,--,--,-2.3567,-0.3578,0.1565,0.0047,643610215.0,0
36.389799,87.209277,807041.8176,--,--,--,-2.3560000000000003,-0.3695,0.1563,0.0047,643610216.0,0
36.331233,87.191403,807030.3456,--,--,--,-2.3552,-0.4051,0.1562,0.0047,643610217.0,0
36.272664999999996,87.173549,807019.4365000001,--,--,--,-2.3527,-0.42910000000000004,0.15610000000000002,0.0047,643610218.0,0
36.214093999999996,87.155716,807008.5431,--,--,--,-2.3504,-0.44260000000000005,0.1559,0.0047,643610219.0,0
36.155522,87.13790399999999,806997.1231,--,--,--,-2.3488,-0.4521,0.1558,0.0046,643610220.0,0
36.096947,87.120111,806986.2628,--,--,--,-2.3474,-0.452,0.1557,0.0046,643610221.0,0
36.03837,87.102339,806975.4189,--,--,--,-2.3462,-0.452,0.15560000000000002,0.0046,643610222.0,0
35.979791,87.084587,806964.0503,--,--,--,-2.3462,-0.452,0.1554,0.0046,643610223.0,0
35.921209999999995,87.06685499999999,806953.2402,--,--,--,-2.346,-0.452,0.1553,0.0046,643610224.0,0
35.862626999999996,87.049143,806942.4466,--,--,--,-2.3459000000000003,-0.47240000000000004,0.15510000000000002,0.0046,643610225.0,0
35.804041999999995,87.03144999999999,806931.1311,--,--,--,-2.3457,-0.47240000000000004,0.155,0.0046,643610226.0,0
35.745453999999995,87.013778,806920.3718,--,--,--,-2.3453,-0.47240000000000004,0.1549,0.0046,643610227.0,0
35.686865,86.99612499999999,806909.0922,--,--,--,-2.3445,-0.47240000000000004,0.1547,0.0046,643610228.0,0
35.628273,86.978492,806898.3672,--,--,--,-2.3438000000000003,-0.47240000000000004,0.15460000000000002,0.0046,643610229.0,0
35.56968,86.960878,806887.6587,--,--,--,-2.3433,-0.47200000000000003,0.1545,0.0046,643610230.0,0
35.511084,86.94328399999999,806876.4331,--,--,--,-2.3429,-0.47040000000000004,0.15430000000000002,0.0046,643610231.0,0
35.452486,86.92571,806865.7596,--,--,--,-2.3426,-0.46900000000000003,0.1542,0.0046,643610232.0,0
35.393885999999995,86.908154,806855.1029,--,--,--,-2.3424,-0.4686,0.154,0.0046,643610233.0,0
